duration,month,hour,day_of_week,user_type
4.5,5,,Tuesday,Subscriber
6.35,5,,Tuesday,Subscriber
4.016666666666667,5,,Tuesday,Subscriber
20.183333333333334,5,,Tuesday,Subscriber
4.45,5,,Tuesday,Subscriber
33.833333333333336,5,,Tuesday,Customer
5.383333333333334,5,,Tuesday,Subscriber
6.65,5,,Tuesday,Customer
17.5,5,,Tuesday,Subscriber
11.283333333333333,5,,Tuesday,Subscriber
29.6,5,,Tuesday,Customer
4.866666666666666,5,,Tuesday,Subscriber
9.783333333333333,5,,Tuesday,Subscriber
3.6,5,,Tuesday,Subscriber
54.65,5,,Tuesday,Customer
20.483333333333334,5,,Tuesday,Subscriber
2.716666666666667,5,,Tuesday,Subscriber
5.683333333333334,5,,Tuesday,Subscriber
4.95,5,,Tuesday,Subscriber
29.316666666666666,5,,Tuesday,Customer
3.45,5,,Tuesday,Subscriber
17.766666666666666,5,,Tuesday,Customer
22.683333333333334,5,,Tuesday,Customer
45.233333333333334,5,,Tuesday,Subscriber
22.05,5,,Tuesday,Customer
41.71666666666667,5,,Tuesday,Customer
3.066666666666667,5,,Tuesday,Subscriber
20.766666666666666,5,,Tuesday,Subscriber
3.5,5,,Tuesday,Subscriber
32.266666666666666,5,,Tuesday,Customer
6.316666666666666,5,,Tuesday,Subscriber
24.3,5,,Tuesday,Customer
17.533333333333335,5,,Tuesday,Subscriber
10.4,5,,Tuesday,Subscriber
10.383333333333333,5,,Tuesday,Subscriber
32.13333333333333,5,,Tuesday,Subscriber
35.11666666666667,5,,Tuesday,Customer
14.25,5,,Tuesday,Subscriber
11.583333333333334,5,,Tuesday,Subscriber
29.516666666666666,5,,Tuesday,Subscriber
25.766666666666666,5,,Tuesday,Customer
11.75,5,,Tuesday,Subscriber
76.28333333333333,5,,Tuesday,Customer
15.466666666666667,5,,Tuesday,Subscriber
28.816666666666666,5,,Tuesday,Subscriber
8.7,5,,Tuesday,Subscriber
16.216666666666665,5,,Tuesday,Customer
20.5,5,,Tuesday,Subscriber
7.116666666666666,5,,Tuesday,Subscriber
2.75,5,,Tuesday,Subscriber
6.4,5,,Tuesday,Subscriber
12.683333333333334,5,,Tuesday,Subscriber
4.866666666666666,5,,Tuesday,Subscriber
3.966666666666667,5,,Tuesday,Subscriber
7.216666666666667,5,,Tuesday,Subscriber
11.5,5,,Tuesday,Subscriber
25.5,5,,Tuesday,Subscriber
14.833333333333334,5,,Tuesday,Subscriber
13.25,5,,Tuesday,Subscriber
10.15,5,,Tuesday,Subscriber
11.35,5,,Tuesday,Subscriber
5.833333333333333,5,,Tuesday,Subscriber
6.4,5,,Tuesday,Subscriber
7.066666666666666,5,,Tuesday,Customer
9.283333333333333,5,,Tuesday,Subscriber
10.933333333333334,5,,Tuesday,Subscriber
4.266666666666667,5,,Tuesday,Subscriber
23.466666666666665,5,,Tuesday,Subscriber
6.583333333333333,5,,Tuesday,Subscriber
3.4833333333333334,5,,Tuesday,Subscriber
4.15,5,,Tuesday,Subscriber
4.816666666666666,5,,Tuesday,Subscriber
16.483333333333334,5,,Tuesday,Subscriber
5.483333333333333,5,,Tuesday,Subscriber
25.5,5,,Tuesday,Customer
15.083333333333334,5,,Tuesday,Subscriber
6.866666666666666,5,,Tuesday,Subscriber
9.4,5,,Tuesday,Subscriber
6.833333333333333,5,,Tuesday,Subscriber
14.683333333333334,5,,Tuesday,Subscriber
7.266666666666667,5,,Tuesday,Subscriber
2.85,5,,Tuesday,Subscriber
17.433333333333334,5,,Tuesday,Subscriber
10.266666666666667,5,,Tuesday,Subscriber
13.15,5,,Tuesday,Subscriber
3.5166666666666666,5,,Tuesday,Subscriber
6.216666666666667,5,,Tuesday,Subscriber
18.066666666666666,5,,Tuesday,Subscriber
8.316666666666666,5,,Tuesday,Subscriber
24.733333333333334,5,,Tuesday,Subscriber
5.933333333333334,5,,Tuesday,Subscriber
3.65,5,,Tuesday,Subscriber
13.6,5,,Tuesday,Subscriber
3.9833333333333334,5,,Tuesday,Subscriber
5.8,5,,Tuesday,Subscriber
1.95,5,,Tuesday,Subscriber
65.15,5,,Tuesday,Customer
5.4,5,,Monday,Subscriber
31.9,5,,Monday,Subscriber
7.066666666666666,5,,Monday,Subscriber
10.3,5,,Monday,Subscriber
11.283333333333333,5,,Monday,Subscriber
6.85,5,,Monday,Subscriber
11.633333333333333,5,,Monday,Subscriber
4.85,5,,Monday,Subscriber
21.4,5,,Monday,Subscriber
7.933333333333334,5,,Monday,Subscriber
6.033333333333333,5,,Monday,Subscriber
15.283333333333333,5,,Monday,Subscriber
3.183333333333333,5,,Monday,Subscriber
7.033333333333333,5,,Monday,Subscriber
15.9,5,,Monday,Subscriber
8.4,5,,Monday,Subscriber
2.566666666666667,5,,Monday,Subscriber
21.133333333333333,5,,Monday,Customer
12.433333333333334,5,,Monday,Customer
6.9,5,,Monday,Subscriber
2.6166666666666667,5,,Monday,Subscriber
6.616666666666666,5,,Monday,Subscriber
3.7,5,,Monday,Subscriber
7.716666666666667,5,,Monday,Subscriber
26.716666666666665,5,,Monday,Subscriber
13.75,5,,Monday,Subscriber
8.05,5,,Monday,Subscriber
7.466666666666667,5,,Monday,Subscriber
8.533333333333333,5,,Monday,Subscriber
5.6,5,,Monday,Subscriber
8.65,5,,Monday,Subscriber
20.55,5,,Monday,Subscriber
19.816666666666666,5,,Monday,Subscriber
7.183333333333334,5,,Monday,Subscriber
9.316666666666666,5,,Monday,Subscriber
10.833333333333334,5,,Monday,Subscriber
31.483333333333334,5,,Monday,Subscriber
19.216666666666665,5,,Monday,Subscriber
15.4,5,,Monday,Subscriber
15.75,5,,Monday,Subscriber
6.083333333333333,5,,Monday,Subscriber
6.916666666666667,5,,Monday,Subscriber
5.35,5,,Monday,Subscriber
8.116666666666667,5,,Monday,Subscriber
11.483333333333333,5,,Monday,Subscriber
8.216666666666667,5,,Monday,Subscriber
5.233333333333333,5,,Monday,Subscriber
9.583333333333334,5,,Monday,Subscriber
20.4,5,,Monday,Subscriber
9.6,5,,Monday,Subscriber
5.55,5,,Monday,Subscriber
1.9333333333333333,5,,Monday,Subscriber
2.3333333333333335,5,,Monday,Subscriber
16.633333333333333,5,,Monday,Subscriber
12.616666666666667,5,,Monday,Subscriber
5.483333333333333,5,,Monday,Subscriber
13.483333333333333,5,,Monday,Subscriber
7.733333333333333,5,,Monday,Subscriber
5.1,5,,Monday,Subscriber
11.966666666666667,5,,Monday,Subscriber
24.2,5,,Monday,Subscriber
8.55,5,,Monday,Subscriber
5.05,5,,Monday,Subscriber
10.033333333333333,5,,Monday,Subscriber
6.1,5,,Monday,Subscriber
21.333333333333332,5,,Monday,Subscriber
52.71666666666667,5,,Monday,Customer
4.35,5,,Monday,Subscriber
3.316666666666667,5,,Monday,Subscriber
14.083333333333334,5,,Monday,Subscriber
10.033333333333333,5,,Monday,Subscriber
23.45,5,,Monday,Subscriber
3.183333333333333,5,,Monday,Subscriber
3.6666666666666665,5,,Monday,Subscriber
4.983333333333333,5,,Monday,Subscriber
1.9666666666666666,5,,Monday,Subscriber
9.616666666666667,5,,Monday,Subscriber
14.916666666666666,5,,Monday,Subscriber
110.5,5,,Monday,Customer
3.7333333333333334,5,,Monday,Subscriber
19.833333333333332,5,,Monday,Subscriber
26.183333333333334,5,,Monday,Subscriber
7.783333333333333,5,,Monday,Subscriber
16.55,5,,Monday,Customer
73.03333333333333,5,,Monday,Customer
9.45,5,,Monday,Subscriber
10.95,5,,Monday,Subscriber
8.283333333333333,5,,Monday,Subscriber
28.45,5,,Monday,Customer
6.033333333333333,5,,Monday,Subscriber
26.5,5,,Monday,Subscriber
4.85,5,,Monday,Subscriber
10.283333333333333,5,,Monday,Customer
24.9,5,,Monday,Customer
2.533333333333333,5,,Monday,Subscriber
7.733333333333333,5,,Monday,Subscriber
9.7,5,,Monday,Subscriber
10.766666666666667,5,,Monday,Subscriber
16.9,5,,Monday,Customer
7.1,5,,Monday,Subscriber
2.45,5,,Monday,Customer
9.283333333333333,5,,Monday,Subscriber
9.766666666666667,5,,Monday,Subscriber
8.583333333333334,5,,Monday,Customer
30.266666666666666,5,,Monday,Customer
9.583333333333334,5,,Monday,Subscriber
14.65,5,,Monday,Subscriber
5.55,5,,Monday,Subscriber
11.9,5,,Monday,Subscriber
19.216666666666665,5,,Monday,Customer
7.133333333333334,5,,Monday,Subscriber
8.75,5,,Monday,Subscriber
10.35,5,,Monday,Subscriber
20.183333333333334,5,,Monday,Subscriber
8.083333333333334,5,,Monday,Subscriber
13.633333333333333,5,,Monday,Subscriber
13.9,5,,Monday,Subscriber
40.666666666666664,5,,Monday,Customer
19.866666666666667,5,,Monday,Customer
5.316666666666666,5,,Monday,Subscriber
4.433333333333334,5,,Monday,Subscriber
4.466666666666667,5,,Monday,Subscriber
35.15,5,,Monday,Subscriber
21.35,5,,Monday,Subscriber
7.0,5,,Monday,Subscriber
14.8,5,,Monday,Customer
10.733333333333333,5,,Monday,Subscriber
4.466666666666667,5,,Monday,Subscriber
19.016666666666666,5,,Monday,Subscriber
24.316666666666666,5,,Monday,Subscriber
3.8833333333333333,5,,Monday,Subscriber
4.983333333333333,5,,Monday,Subscriber
21.35,5,,Monday,Subscriber
26.65,5,,Monday,Subscriber
5.05,5,,Monday,Subscriber
14.65,5,,Monday,Subscriber
8.35,5,,Monday,Subscriber
21.916666666666668,5,,Monday,Customer
5.35,5,,Monday,Subscriber
2.8666666666666667,5,,Monday,Subscriber
15.266666666666667,5,,Monday,Subscriber
5.016666666666667,5,,Monday,Subscriber
12.583333333333334,5,,Monday,Subscriber
10.75,5,,Monday,Subscriber
3.1,5,,Monday,Subscriber
7.433333333333334,5,,Monday,Subscriber
19.2,5,,Monday,Subscriber
7.583333333333333,5,,Monday,Subscriber
2.9833333333333334,5,,Monday,Subscriber
8.283333333333333,5,,Monday,Subscriber
4.533333333333333,5,,Monday,Subscriber
11.15,5,,Monday,Subscriber
9.0,5,,Monday,Subscriber
7.9,5,,Monday,Subscriber
16.016666666666666,5,,Monday,Subscriber
16.783333333333335,5,,Monday,Subscriber
3.3666666666666667,5,,Monday,Subscriber
3.066666666666667,5,,Monday,Subscriber
3.9833333333333334,5,,Monday,Subscriber
17.066666666666666,5,,Monday,Subscriber
6.366666666666666,5,,Monday,Subscriber
18.35,5,,Monday,Subscriber
2.433333333333333,5,,Monday,Subscriber
9.233333333333333,5,,Monday,Subscriber
2.1166666666666667,5,,Monday,Subscriber
4.416666666666667,5,,Monday,Subscriber
12.033333333333333,5,,Monday,Subscriber
8.55,5,,Monday,Subscriber
5.066666666666666,5,,Monday,Subscriber
11.683333333333334,5,,Monday,Subscriber
3.0,5,,Sunday,Customer
2.7333333333333334,5,,Sunday,Subscriber
5.416666666666667,5,,Sunday,Subscriber
3.066666666666667,5,,Sunday,Subscriber
9.016666666666667,5,,Sunday,Subscriber
1.55,5,,Sunday,Subscriber
12.333333333333334,5,,Sunday,Subscriber
8.633333333333333,5,,Sunday,Subscriber
3.2333333333333334,5,,Sunday,Subscriber
73.06666666666666,5,,Sunday,Customer
12.35,5,,Sunday,Subscriber
3.6666666666666665,5,,Sunday,Subscriber
7.316666666666666,5,,Sunday,Subscriber
21.833333333333332,5,,Sunday,Customer
17.65,5,,Sunday,Subscriber
39.35,5,,Sunday,Customer
16.95,5,,Sunday,Subscriber
2.3666666666666667,5,,Sunday,Subscriber
16.033333333333335,5,,Sunday,Subscriber
19.15,5,,Sunday,Customer
22.883333333333333,5,,Sunday,Subscriber
29.1,5,,Sunday,Subscriber
15.483333333333333,5,,Sunday,Subscriber
10.066666666666666,5,,Sunday,Subscriber
28.7,5,,Sunday,Subscriber
7.066666666666666,5,,Sunday,Subscriber
17.916666666666668,5,,Sunday,Customer
11.166666666666666,5,,Sunday,Subscriber
6.483333333333333,5,,Sunday,Subscriber
19.083333333333332,5,,Sunday,Subscriber
22.85,5,,Sunday,Customer
17.966666666666665,5,,Sunday,Subscriber
11.033333333333333,5,,Sunday,Subscriber
2.2666666666666666,5,,Sunday,Subscriber
49.516666666666666,5,,Sunday,Customer
22.316666666666666,5,,Sunday,Subscriber
9.616666666666667,5,,Sunday,Customer
40.03333333333333,5,,Sunday,Customer
6.883333333333334,5,,Sunday,Subscriber
20.933333333333334,5,,Sunday,Customer
3.1333333333333333,5,,Sunday,Subscriber
27.45,5,,Sunday,Subscriber
4.15,5,,Sunday,Subscriber
11.566666666666666,5,,Sunday,Subscriber
6.6,5,,Sunday,Subscriber
13.1,5,,Sunday,Subscriber
5.116666666666666,5,,Sunday,Subscriber
27.8,5,,Sunday,Customer
5.05,5,,Sunday,Subscriber
2.6666666666666665,5,,Sunday,Subscriber
7.7,5,,Sunday,Subscriber
10.05,5,,Sunday,Subscriber
47.9,5,,Sunday,Customer
18.75,5,,Sunday,Subscriber
17.1,5,,Sunday,Customer
15.633333333333333,5,,Sunday,Subscriber
40.68333333333333,5,,Sunday,Customer
13.25,5,,Sunday,Subscriber
21.433333333333334,5,,Sunday,Subscriber
6.833333333333333,5,,Sunday,Subscriber
21.3,5,,Sunday,Subscriber
3.3833333333333333,5,,Sunday,Subscriber
5.783333333333333,5,,Sunday,Subscriber
25.766666666666666,5,,Sunday,Subscriber
12.966666666666667,5,,Sunday,Subscriber
27.55,5,,Sunday,Subscriber
2.15,5,,Sunday,Subscriber
7.6,5,,Sunday,Subscriber
2.6,5,,Sunday,Subscriber
7.433333333333334,6,,Thursday,Subscriber
5.866666666666666,6,,Thursday,Customer
15.983333333333333,6,,Thursday,Subscriber
37.3,6,,Thursday,Customer
5.216666666666667,6,,Thursday,Customer
16.733333333333334,6,,Thursday,Subscriber
14.25,6,,Thursday,Subscriber
16.2,6,,Thursday,Subscriber
20.6,6,,Thursday,Customer
2.15,6,,Thursday,Subscriber
11.916666666666666,6,,Thursday,Customer
2.6333333333333333,6,,Thursday,Subscriber
36.53333333333333,6,,Thursday,Customer
8.6,6,,Thursday,Subscriber
16.433333333333334,6,,Thursday,Customer
12.45,6,,Thursday,Subscriber
27.416666666666668,6,,Thursday,Subscriber
11.5,6,,Thursday,Subscriber
2.0,6,,Thursday,Subscriber
7.016666666666667,6,,Thursday,Subscriber
12.983333333333333,6,,Thursday,Subscriber
11.55,6,,Thursday,Subscriber
16.85,6,,Thursday,Subscriber
18.433333333333334,6,,Thursday,Subscriber
5.083333333333333,6,,Thursday,Subscriber
3.45,6,,Thursday,Subscriber
12.4,6,,Thursday,Subscriber
26.366666666666667,6,,Thursday,Customer
6.266666666666667,6,,Thursday,Subscriber
12.566666666666666,6,,Thursday,Subscriber
17.933333333333334,6,,Thursday,Customer
8.65,6,,Thursday,Subscriber
13.1,6,,Thursday,Subscriber
2.35,6,,Thursday,Subscriber
10.766666666666667,6,,Thursday,Subscriber
19.85,6,,Thursday,Customer
3.65,6,,Thursday,Subscriber
14.2,6,,Thursday,Subscriber
31.916666666666668,6,,Thursday,Subscriber
128.55,6,,Thursday,Customer
11.2,6,,Thursday,Subscriber
20.633333333333333,6,,Thursday,Subscriber
12.533333333333333,6,,Thursday,Subscriber
12.483333333333333,6,,Thursday,Subscriber
17.333333333333332,6,,Thursday,Subscriber
8.766666666666667,6,,Thursday,Subscriber
11.366666666666667,6,,Thursday,Subscriber
17.7,6,,Thursday,Customer
17.35,6,,Thursday,Subscriber
17.266666666666666,6,,Thursday,Subscriber
30.083333333333332,6,,Thursday,Subscriber
10.933333333333334,6,,Thursday,Subscriber
4.883333333333334,6,,Thursday,Subscriber
22.883333333333333,6,,Thursday,Subscriber
4.15,6,,Thursday,Subscriber
14.366666666666667,6,,Thursday,Customer
6.616666666666666,6,,Thursday,Subscriber
19.866666666666667,6,,Thursday,Subscriber
14.483333333333333,6,,Thursday,Subscriber
5.8,6,,Thursday,Subscriber
19.566666666666666,6,,Thursday,Subscriber
14.566666666666666,6,,Thursday,Customer
5.75,6,,Thursday,Subscriber
7.366666666666666,6,,Thursday,Subscriber
8.883333333333333,6,,Thursday,Subscriber
7.733333333333333,6,,Thursday,Subscriber
6.783333333333333,6,,Thursday,Subscriber
7.033333333333333,6,,Thursday,Customer
8.283333333333333,6,,Thursday,Subscriber
37.0,6,,Thursday,Customer
23.383333333333333,6,,Thursday,Subscriber
6.266666666666667,6,,Thursday,Subscriber
22.166666666666668,6,,Thursday,Subscriber
13.016666666666667,6,,Thursday,Subscriber
6.866666666666666,6,,Thursday,Subscriber
20.1,6,,Thursday,Subscriber
10.083333333333334,6,,Thursday,Customer
22.633333333333333,6,,Thursday,Subscriber
9.366666666666667,6,,Thursday,Customer
7.633333333333334,6,,Thursday,Subscriber
9.133333333333333,6,,Thursday,Subscriber
7.816666666666666,6,,Thursday,Subscriber
8.166666666666666,6,,Thursday,Subscriber
29.766666666666666,6,,Thursday,Customer
6.9,6,,Thursday,Subscriber
4.616666666666666,6,,Thursday,Subscriber
14.066666666666666,6,,Thursday,Customer
11.816666666666666,6,,Thursday,Subscriber
12.933333333333334,6,,Thursday,Subscriber
9.016666666666667,6,,Thursday,Subscriber
18.233333333333334,6,,Thursday,Subscriber
4.566666666666666,6,,Thursday,Subscriber
24.0,6,,Thursday,Customer
26.266666666666666,6,,Thursday,Subscriber
4.083333333333333,6,,Thursday,Subscriber
7.15,6,,Thursday,Subscriber
9.616666666666667,6,,Thursday,Subscriber
14.85,6,,Thursday,Subscriber
10.616666666666667,6,,Thursday,Subscriber
13.583333333333334,6,,Thursday,Subscriber
25.35,6,,Thursday,Customer
7.183333333333334,6,,Thursday,Subscriber
12.166666666666666,6,,Thursday,Subscriber
46.55,6,,Thursday,Customer
5.583333333333333,6,,Thursday,Subscriber
4.116666666666666,6,,Thursday,Subscriber
29.216666666666665,6,,Thursday,Subscriber
21.766666666666666,6,,Thursday,Subscriber
14.65,6,,Thursday,Customer
1.6333333333333333,6,,Thursday,Subscriber
44.65,6,,Thursday,Customer
49.71666666666667,6,,Thursday,Customer
23.266666666666666,6,,Thursday,Subscriber
3.25,6,,Thursday,Subscriber
13.733333333333333,6,,Thursday,Subscriber
16.916666666666668,6,,Thursday,Subscriber
12.9,6,,Thursday,Subscriber
3.6,6,,Thursday,Subscriber
6.983333333333333,6,,Thursday,Subscriber
6.616666666666666,6,,Thursday,Subscriber
13.166666666666666,6,,Thursday,Subscriber
22.216666666666665,6,,Thursday,Subscriber
12.933333333333334,6,,Thursday,Subscriber
6.116666666666666,6,,Thursday,Subscriber
13.033333333333333,6,,Thursday,Subscriber
18.766666666666666,6,,Thursday,Subscriber
39.4,6,,Thursday,Subscriber
2.3666666666666667,6,,Thursday,Subscriber
10.55,6,,Thursday,Subscriber
3.6333333333333333,6,,Thursday,Subscriber
6.583333333333333,6,,Thursday,Subscriber
2.783333333333333,6,,Thursday,Subscriber
14.966666666666667,6,,Thursday,Subscriber
23.383333333333333,6,,Thursday,Subscriber
12.183333333333334,6,,Thursday,Subscriber
23.9,6,,Thursday,Subscriber
37.416666666666664,6,,Thursday,Customer
7.0,6,,Thursday,Subscriber
13.633333333333333,6,,Thursday,Subscriber
13.183333333333334,6,,Thursday,Subscriber
5.933333333333334,6,,Thursday,Customer
15.583333333333334,6,,Thursday,Subscriber
10.733333333333333,6,,Thursday,Subscriber
5.966666666666667,6,,Thursday,Subscriber
15.583333333333334,6,,Thursday,Subscriber
27.816666666666666,6,,Thursday,Subscriber
11.016666666666667,6,,Thursday,Subscriber
6.0,6,,Thursday,Subscriber
11.633333333333333,6,,Thursday,Subscriber
2.85,6,,Thursday,Subscriber
14.716666666666667,6,,Thursday,Subscriber
6.416666666666667,6,,Thursday,Subscriber
2.0,6,,Thursday,Subscriber
16.566666666666666,6,,Thursday,Subscriber
13.5,6,,Thursday,Subscriber
4.566666666666666,6,,Thursday,Subscriber
8.283333333333333,6,,Thursday,Subscriber
40.56666666666667,6,,Thursday,Customer
7.716666666666667,6,,Thursday,Subscriber
9.066666666666666,6,,Thursday,Subscriber
4.983333333333333,6,,Thursday,Subscriber
8.3,6,,Thursday,Subscriber
10.783333333333333,6,,Thursday,Subscriber
7.283333333333333,6,,Thursday,Subscriber
12.433333333333334,6,,Thursday,Subscriber
15.916666666666666,6,,Thursday,Subscriber
3.6166666666666667,6,,Thursday,Subscriber
7.233333333333333,6,,Thursday,Subscriber
11.566666666666666,6,,Thursday,Subscriber
13.316666666666666,6,,Thursday,Subscriber
11.583333333333334,6,,Thursday,Subscriber
22.616666666666667,6,,Thursday,Customer
19.533333333333335,6,,Thursday,Customer
15.983333333333333,6,,Thursday,Subscriber
68.76666666666667,6,,Thursday,Customer
22.55,6,,Thursday,Subscriber
4.583333333333333,6,,Thursday,Subscriber
6.333333333333333,6,,Thursday,Subscriber
19.9,6,,Thursday,Customer
1082.2833333333333,6,,Thursday,Customer
11.95,6,,Thursday,Subscriber
17.7,6,,Thursday,Subscriber
20.966666666666665,6,,Thursday,Customer
21.033333333333335,6,,Thursday,Customer
4.65,6,,Thursday,Subscriber
18.783333333333335,6,,Thursday,Customer
10.316666666666666,6,,Thursday,Subscriber
17.166666666666668,6,,Thursday,Subscriber
2.533333333333333,6,,Thursday,Subscriber
20.316666666666666,6,,Thursday,Subscriber
15.5,6,,Thursday,Customer
38.016666666666666,6,,Thursday,Customer
6.233333333333333,6,,Thursday,Subscriber
13.45,6,,Thursday,Subscriber
30.733333333333334,6,,Thursday,Customer
3.1166666666666667,6,,Thursday,Subscriber
6.983333333333333,6,,Thursday,Subscriber
26.033333333333335,6,,Thursday,Subscriber
29.383333333333333,6,,Thursday,Customer
4.166666666666667,6,,Thursday,Subscriber
7.35,6,,Thursday,Subscriber
13.016666666666667,6,,Thursday,Subscriber
16.05,6,,Thursday,Subscriber
15.316666666666666,6,,Thursday,Customer
5.6,6,,Thursday,Subscriber
8.533333333333333,6,,Thursday,Customer
11.95,6,,Thursday,Subscriber
17.7,6,,Thursday,Subscriber
25.533333333333335,6,,Thursday,Customer
16.283333333333335,6,,Thursday,Subscriber
2.0166666666666666,6,,Thursday,Subscriber
2.0833333333333335,6,,Thursday,Subscriber
30.316666666666666,6,,Thursday,Customer
14.15,6,,Thursday,Subscriber
31.533333333333335,6,,Thursday,Customer
4.716666666666667,6,,Thursday,Subscriber
11.816666666666666,6,,Thursday,Subscriber
4.316666666666666,6,,Thursday,Subscriber
11.6,6,,Thursday,Subscriber
15.016666666666667,6,,Thursday,Subscriber
5.9,6,,Thursday,Subscriber
51.266666666666666,6,,Thursday,Customer
23.866666666666667,6,,Thursday,Customer
36.05,6,,Thursday,Customer
23.966666666666665,6,,Thursday,Subscriber
35.03333333333333,6,,Thursday,Customer
22.266666666666666,6,,Thursday,Subscriber
24.05,6,,Thursday,Subscriber
4.216666666666667,6,,Thursday,Customer
28.566666666666666,6,,Thursday,Customer
9.85,6,,Thursday,Subscriber
5.566666666666666,6,,Thursday,Subscriber
11.15,6,,Thursday,Subscriber
4.216666666666667,6,,Thursday,Subscriber
28.0,6,,Thursday,Subscriber
11.2,6,,Thursday,Customer
14.166666666666666,6,,Thursday,Customer
3.9833333333333334,6,,Thursday,Subscriber
9.35,6,,Thursday,Customer
30.9,6,,Thursday,Subscriber
4.666666666666667,6,,Thursday,Customer
11.15,6,,Thursday,Subscriber
6.083333333333333,6,,Thursday,Subscriber
17.55,6,,Thursday,Customer
15.466666666666667,6,,Thursday,Customer
7.716666666666667,6,,Thursday,Subscriber
6.433333333333334,6,,Thursday,Subscriber
15.3,6,,Thursday,Subscriber
26.3,6,,Thursday,Subscriber
4.683333333333334,6,,Thursday,Customer
7.566666666666666,6,,Thursday,Subscriber
65.7,6,,Thursday,Customer
22.933333333333334,6,,Thursday,Subscriber
58.43333333333333,6,,Thursday,Customer
2.4,6,,Thursday,Subscriber
25.05,6,,Thursday,Subscriber
13.866666666666667,6,,Thursday,Customer
10.15,6,,Thursday,Subscriber
4.9,6,,Thursday,Subscriber
5.916666666666667,6,,Thursday,Subscriber
4.95,6,,Thursday,Subscriber
19.2,6,,Thursday,Customer
10.816666666666666,6,,Thursday,Subscriber
10.75,6,,Thursday,Subscriber
5.583333333333333,6,,Thursday,Subscriber
6.1,6,,Thursday,Subscriber
8.1,6,,Thursday,Subscriber
23.9,6,,Thursday,Subscriber
8.15,6,,Thursday,Subscriber
17.016666666666666,6,,Thursday,Subscriber
15.5,6,,Thursday,Subscriber
10.116666666666667,6,,Thursday,Subscriber
3.6666666666666665,6,,Thursday,Subscriber
7.383333333333334,6,,Thursday,Subscriber
3.183333333333333,6,,Thursday,Subscriber
6.683333333333334,6,,Thursday,Customer
19.916666666666668,6,,Thursday,Subscriber
5.6,6,,Thursday,Subscriber
11.65,6,,Thursday,Subscriber
13.783333333333333,6,,Thursday,Subscriber
11.316666666666666,6,,Thursday,Subscriber
8.416666666666666,6,,Thursday,Subscriber
5.1,6,,Thursday,Subscriber
6.316666666666666,6,,Thursday,Subscriber
9.05,6,,Thursday,Subscriber
12.25,6,,Thursday,Subscriber
4.833333333333333,6,,Thursday,Subscriber
19.116666666666667,6,,Thursday,Subscriber
5.3,6,,Thursday,Subscriber
11.25,6,,Thursday,Subscriber
22.516666666666666,6,,Thursday,Subscriber
18.65,6,,Thursday,Subscriber
11.333333333333334,6,,Thursday,Subscriber
13.2,6,,Thursday,Subscriber
24.0,6,,Thursday,Subscriber
4.35,6,,Thursday,Subscriber
8.783333333333333,6,,Thursday,Subscriber
30.3,6,,Thursday,Subscriber
16.283333333333335,6,,Thursday,Subscriber
5.7,6,,Thursday,Subscriber
20.25,6,,Thursday,Subscriber
4.25,6,,Thursday,Subscriber
17.666666666666668,6,,Thursday,Subscriber
13.65,6,,Thursday,Subscriber
10.45,6,,Thursday,Subscriber
16.7,6,,Thursday,Subscriber
9.05,6,,Thursday,Subscriber
15.666666666666666,6,,Thursday,Subscriber
12.95,6,,Thursday,Subscriber
7.566666666666666,6,,Thursday,Subscriber
38.5,6,,Thursday,Subscriber
8.166666666666666,6,,Thursday,Subscriber
16.416666666666668,6,,Thursday,Subscriber
14.433333333333334,6,,Thursday,Subscriber
18.916666666666668,6,,Thursday,Subscriber
6.166666666666667,6,,Thursday,Subscriber
12.716666666666667,6,,Thursday,Subscriber
14.483333333333333,6,,Thursday,Subscriber
6.0,6,,Thursday,Subscriber
24.416666666666668,6,,Thursday,Subscriber
7.45,6,,Thursday,Subscriber
7.233333333333333,6,,Thursday,Subscriber
3.85,6,,Thursday,Subscriber
4.25,6,,Thursday,Subscriber
6.866666666666666,6,,Thursday,Subscriber
11.583333333333334,6,,Thursday,Subscriber
20.4,6,,Thursday,Subscriber
7.433333333333334,6,,Thursday,Subscriber
22.6,6,,Thursday,Subscriber
16.766666666666666,6,,Thursday,Subscriber
9.683333333333334,6,,Thursday,Subscriber
9.416666666666666,6,,Thursday,Subscriber
15.533333333333333,6,,Thursday,Subscriber
6.283333333333333,6,,Thursday,Subscriber
7.616666666666666,6,,Thursday,Subscriber
3.816666666666667,6,,Thursday,Subscriber
6.033333333333333,6,,Thursday,Subscriber
16.516666666666666,6,,Thursday,Subscriber
9.366666666666667,6,,Thursday,Subscriber
6.666666666666667,6,,Thursday,Subscriber
6.233333333333333,6,,Thursday,Subscriber
18.3,6,,Thursday,Subscriber
11.166666666666666,6,,Thursday,Subscriber
4.216666666666667,6,,Thursday,Subscriber
22.7,6,,Thursday,Subscriber
6.45,6,,Thursday,Subscriber
5.9,6,,Thursday,Subscriber
38.0,6,,Thursday,Subscriber
7.6,6,,Thursday,Subscriber
10.383333333333333,6,,Wednesday,Subscriber
6.916666666666667,6,,Wednesday,Subscriber
23.266666666666666,6,,Wednesday,Subscriber
9.75,6,,Wednesday,Subscriber
19.283333333333335,6,,Wednesday,Customer
6.283333333333333,6,,Wednesday,Subscriber
16.883333333333333,6,,Wednesday,Subscriber
